-7.738247032429145911e+00,-1.367858223041048582e+01,1.159669409690692454e+01,-1.653962900798483293e+00,-2.204317304680213851e+01,7.399459966081138873e+00,8.470563712058574168e+00,5.758070699151726757e+00,-4.432575774958390502e-01,-1.073342630793763242e+01
-8.170079477438092042e+00,-1.476409567198336958e+01,1.230859237508795268e+01,-1.486544895039568104e+00,-2.375886804073101999e+01,7.898697943288387258e+00,9.299448321798296391e+00,6.495771448812046600e+00,-2.484445975231417969e-01,-1.160860661390056592e+01
-6.189902762348151732e+00,-1.177596035790296547e+01,9.498709082567083684e+00,-3.069990795129143857e-01,-1.899492301900360047e+01,6.169748897032253154e+00,8.102978392946429409e+00,5.537738985161583471e+00,2.417264721185527487e-01,-9.256088266425544830e+00
-6.987072544898726534e+00,-1.291679882194804740e+01,1.062204860619567981e+01,-8.195217387528745956e-01,-2.082566993073314165e+01,6.851335010552348947e+00,8.531590063713412775e+00,5.837247719673713142e+00,1.563270582922549057e-03,-1.014941439498945464e+01
-8.845885877169077816e+00,-1.581447663581876562e+01,1.328861584749560976e+01,-1.798735497450259846e+00,-2.545543386507994299e+01,8.504198365194111986e+00,9.820720906029331232e+00,6.833194458876346467e+00,-3.921090252193860093e-01,-1.243098267621400588e+01
-8.047763670974291017e+00,-1.467334917903511382e+01,1.219986449473103463e+01,-1.114835123894205804e+00,-2.368487482295518021e+01,7.839530729897817629e+00,9.596296874375452646e+00,6.460275023329802302e+00,-1.421129148077500681e-01,-1.151895521545863410e+01
-8.677755243443145972e+00,-1.572310356264358688e+01,1.310528269903067233e+01,-1.432594997470866938e+00,-2.533800506020940091e+01,8.412136888029259296e+00,1.005831103218297251e+01,6.903786919479930617e+00,-2.295673455850955613e-01,-1.235319210604543017e+01
-8.342222783770129269e+00,-1.479101820747623997e+01,1.250365456428991173e+01,-1.754371511132646777e+00,-2.382278428009482951e+01,7.985685275762490321e+00,9.170240445380789751e+00,6.269965331750901427e+00,-4.445132840669564489e-01,-1.160802006475642223e+01
-7.700168324483739113e+00,-1.412109218666555144e+01,1.167763951309072290e+01,-1.051772709946680928e+00,-2.276554711685707133e+01,7.517097498056392268e+00,9.210714171722202082e+00,6.309068005079045527e+00,-8.250040337022390702e-02,-1.109643187204024350e+01
-8.703003955917722578e+00,-1.554869990869530838e+01,1.307251907346784847e+01,-1.774619928929960455e+00,-2.502981209009169561e+01,8.364373499650573862e+00,9.654697989667081259e+00,6.707999372993077358e+00,-3.925913064931811913e-01,-1.222092366812813324e+01
-6.791786845440403120e+00,-1.289446685799396874e+01,1.044526805676603232e+01,-2.820819437171374622e-01,-2.084172297617126901e+01,6.775952762850101507e+00,8.957333214315584158e+00,6.005690747404730523e+00,2.441236842050658606e-01,-1.013025955855039406e+01
-7.309698065597243222e+00,-1.330376055025007176e+01,1.101732011879501805e+01,-1.294225477947947844e+00,-2.137906501986421048e+01,7.085527642699718243e+00,8.374132485299988105e+00,5.952752831593838501e+00,-1.568468147206691365e-01,-1.046913208503486459e+01
-8.207096599447918805e+00,-1.518144711140122638e+01,1.249923220832553028e+01,-9.073107457133833265e-01,-2.450389767708425737e+01,8.059828717639714313e+00,1.009276545867561481e+01,6.845008039018875223e+00,4.619040533603679943e-03,-1.192878410121197419e+01
-9.347531814188069887e+00,-1.727146602310650181e+01,1.421154017933386449e+01,-1.167037272073956800e+00,-2.784153135638485210e+01,9.164345920301613546e+00,1.133394942495113078e+01,7.821592151923924874e+00,-1.654364643405870083e-02,-1.358425854650991482e+01
-9.459554400770560534e+00,-1.717423177472828399e+01,1.432274049247281766e+01,-1.452653420699694609e+00,-2.771500792100713184e+01,9.193403207368803010e+00,1.110465186539811278e+01,7.531979893307585883e+00,-2.297223137697476103e-01,-1.349235485701628079e+01
-9.801433387566993005e+00,-1.775519816936105144e+01,1.478068242366402707e+01,-1.763742365734122686e+00,-2.857157030956233257e+01,9.489898204310444285e+00,1.118915911189561463e+01,7.853063684105660691e+00,-2.745284341656696880e-01,-1.396892796312920737e+01
-7.666186714985359529e+00,-1.401623314270758058e+01,1.163260760123974435e+01,-1.001064042212877148e+00,-2.262781409003330069e+01,7.479941896502864118e+00,9.218609582588781493e+00,6.191463787289906762e+00,-1.059107998411821239e-01,-1.100143287236847733e+01
-5.522434174582320665e+00,-1.019028409751692266e+01,8.341868436606826975e+00,-7.702067152142323403e-01,-1.636543537432136119e+01,5.386707484087266629e+00,6.583712064473208336e+00,4.642535561320298321e+00,-1.715605249762497397e-03,-8.005820561903373545e+00
-8.674639464944865708e+00,-1.610330485221756192e+01,1.324340145760329435e+01,-8.299505133085482989e-01,-2.601873060385535652e+01,8.544234198050514095e+00,1.083147204744328107e+01,7.271469587557290559e+00,4.622320478038127733e-02,-1.264948959979645871e+01
-8.242877915890064244e+00,-1.476161592165325231e+01,1.236710765081085661e+01,-1.703414913702466116e+00,-2.373014436960139406e+01,7.921479058099214043e+00,9.118107532653624503e+00,6.423266882146512202e+00,-3.446048107415354278e-01,-1.160581898965041248e+01
-8.553226627577732444e+00,-1.590356865261712294e+01,1.306886689633402909e+01,-7.865957173056056240e-01,-2.570060839693135080e+01,8.434173008267768168e+00,1.072272268832802311e+01,7.197224889190136032e+00,6.172871284040998274e-02,-1.249464872812404792e+01
